weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.9719342723,,20,70,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Disagree,Neither,Strongly disagree,10,Strongly disagree,0,Strongly disagree,25,Strongly disagree,50.0,Strongly disagree,25,Strongly support,Strongly oppose,,,,,10,1,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,7. Allow free trade,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1966,Female,White,No,I can not speak Spanish,Some college,Married,Full-time,"$80,000 - $99,999",No,Other,Lean Republican,Gary Johnson,Jo Jorgensen,Nevada,Suburban area,Yes,Conservative,Some of the time,Protestant,Seldom,No,Not too important,A few times a week,2024-09-06 15:57:51,2024-09-06 16:10:02,1,2024,36,104,2023835988
1.7359903367,,60,25,Yes,Equally likely to refuse or accept,Unlikely,Very important,Very proud,Neither agree nor disagree,,Disagree,65,Neither agree nor disagree,80,Neither agree nor disagree,90,Disagree,90.0,Disagree,90,Neither support nor oppose,,,,,,65,35,4. Middle of the road; see the pros and cons of both sides,5.,4. Middle of the road; see the pros and cons of both sides,5.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1969,Male,White,No,I can not speak Spanish,Post-grad,Married,Other,Prefer not to say,Yes,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,New York,Big city,Yes,Moderate,Most of the time,Jewish,A few times a year,No,Somewhat important,A few times a month,2024-09-06 15:59:15,2024-09-06 16:10:42,1,2024,36,104,104869191
1.0311107983,,100,0,Yes,Likely to refuse,Likely,Very important,Extremely proud,Strongly agree,,Disagree,100,Strongly disagree,0,Disagree,100,Disagree,100.0,Strongly disagree,100,Oppose,,,,,,100,100,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1950,Female,White,No,I can not speak Spanish,Post-grad,Widowed,Retired,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Colorado,Suburban area,Yes,Very liberal,Most of the time,Nothing in particular,Seldom,No,Not at all important,Seldom,2024-09-06 15:56:32,2024-09-06 16:10:59,1,2024,36,104,139642212
0.3079327964,Independent assigned Democrat,50,50,No,Likely to accept,Extremely unlikely,Very important,Extremely proud,Neither agree nor disagree,,Strongly disagree,10,Strongly disagree,15,Strongly disagree,25,Strongly disagree,15.0,Strongly disagree,5,Strongly oppose,,,,,,10,1,2.,3.,4. Middle of the road; see the pros and cons of both sides,7. Allow free trade,3.,Another candidate,1975,Male,Other,No,I can not speak Spanish,Post-grad,Separated,Permanently disabled,Prefer not to say,Yes,Independent,Independent,Gary Johnson,Jo Jorgensen,New York,Suburban area,Yes,Moderate,Most of the time,Jewish,More than once a week,No,Very important,Several times a day,2024-09-06 15:57:48,2024-09-06 16:11:08,1,2024,36,104,1703645688
0.5093961552,,64,56,No,Likely to refuse,Likely,Very important,Very proud,Agree,Never Trumper,Strongly disagree,13,Strongly disagree,5,Disagree,11,Neither agree nor disagree,29.0,Strongly disagree,1,Oppose,,,,,,13,11,2.,3.,6.,6.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1955,Female,White,No,I can not speak Spanish,4-year,Married,Retired,"$50,000 - $59,999",No,Republican,Strong Republican,Gary Johnson,Joe Biden,Iowa,Smaller city,Yes,Moderate,Most of the time,Protestant,Never,No,Not at all important,Never,2024-09-06 15:57:20,2024-09-06 16:11:15,1,2024,36,104,1604792856
0.9539215805,,0,96,No,Extremely likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,Neither,Neither agree nor disagree,100,Neither agree nor disagree,100,Agree,100,Strongly disagree,100.0,Neither agree nor disagree,99,Neither support nor oppose,,,,,,99,100,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,3.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1952,Female,Other,No,I can not speak Spanish,High school graduate,Married,Retired,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Georgia,Small town,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2024-09-06 15:59:04,2024-09-06 16:11:35,1,2024,36,104,202952136
1.0611669792,,80,15,Yes,Equally likely to refuse or accept,Likely,Very important,Very proud,Agree,,Strongly disagree,80,Strongly disagree,90,Agree,90,Strongly disagree,100.0,Strongly disagree,85,Oppose,,,,,,85,70,1. Tax richer people at a higher rate,3.,1. Implement government health insurance for everyone,7. Allow free trade,4. Middle of the road; see the pros and cons of both sides,Kamala Harris,1981,Male,White,No,I can not speak Spanish,4-year,Married,Full-time,"$120,000 - $149,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Kentucky,Small town,Yes,Very liberal,Most of the time,Protestant,Once or twice a month,No,Somewhat important,A few times a week,2024-09-06 15:59:10,2024-09-06 16:12:13,1,2024,36,104,1874726508
1.0911854245,,100,100,No,Extremely likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Strongly disagree,50,Strongly disagree,80,Neither agree nor disagree,100,Strongly disagree,100.0,Neither agree nor disagree,100,Strongly oppose,,,,,,80,0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,4. Middle of the road; see the pros and cons of both sides,3.,4. Middle of the road; see the pros and cons of both sides,Donald Trump,1952,Female,White,No,I can not speak Spanish,High school graduate,Widowed,Full-time,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Georgia,Small town,Yes,Very conservative,Only now and then,Protestant,More than once a week,Yes,Very important,Several times a day,2024-09-06 15:57:31,2024-09-06 16:12:17,1,2024,36,104,624367299
0.8170578154,,1,80,No,Likely to accept,Extremely unlikely,Very important,Moderately proud,Strongly disagree,MAGA Republican,Strongly disagree,100,Disagree,100,Strongly disagree,99,Strongly disagree,100.0,Strongly disagree,100,Strongly support,Strongly oppose,,,,,100,100,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,6.,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1952,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$50,000 - $59,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Michigan,Rural area,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2024-09-06 15:58:47,2024-09-06 16:12:45,1,2024,36,104,1483373046
1.0311107983,,90,10,No,Likely to refuse,Unlikely,Very important,Moderately proud,Agree,,Strongly disagree,60,Strongly disagree,90,Disagree,80,Neither agree nor disagree,80.0,Strongly disagree,90,Oppose,,,,,,70,50,1. Tax richer people at a higher rate,2.,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1945,Female,White,No,I can not speak Spanish,Post-grad,Divorced,Other,"$40,000 - $49,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Suburban area,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-09-06 15:59:04,2024-09-06 16:13:09,1,2024,36,104,2072360370
0.6167186614,,100,0,No,Extremely likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Strongly disagree,51,Strongly disagree,80,Agree,100,Strongly disagree,60.0,Strongly disagree,72,Support,Oppose,,,,,38,10,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,7. Allow free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1961,Female,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$250,000 - $349,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Moderate,Most of the time,Something else,Seldom,No,Somewhat important,Once a week,2024-09-06 15:59:04,2024-09-06 16:13:10,1,2024,36,104,99705756
0.6284442175,,92,26,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,27,Strongly disagree,49,Neither agree nor disagree,83,Strongly disagree,87.0,Strongly disagree,90,Oppose,,,,,,81,56,2.,1. Decrease U.S. production of natural gas and coal,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1940,Female,White,No,I can not speak Spanish,4-year,Married,Retired,"$200,000 - $249,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Wyoming,Small town,Yes,Liberal,Most of the time,Protestant,Once a week,No,Somewhat important,Once a day,2024-09-06 15:55:43,2024-09-06 16:13:42,1,2024,36,104,99827688
0.9826698582,,2,100,Yes,Likely to refuse,Unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Strongly disagree,70,Strongly disagree,60,Disagree,90,Strongly disagree,80.0,Disagree,60,Strongly oppose,,,,,,25,5,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,6.,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1953,Male,White,No,I can not speak Spanish,2-year,Domestic / civil partnership,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Pennsylvania,Suburban area,Yes,Very conservative,Most of the time,Protestant,A few times a year,Yes,Very important,Once a day,2024-09-06 15:59:05,2024-09-06 16:14:29,1,2024,36,104,2052715494
0.7704632738,,60,1,No,Equally likely to refuse or accept,Extremely unlikely,Neither important nor unimportant,Very proud,Strongly disagree,,Disagree,60,Disagree,90,Agree,10,Neither agree nor disagree,95.0,Disagree,95,Strongly oppose,,,,,,85,20,2.,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,2.,Kamala Harris,1957,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$50,000 - $59,999",Yes,Other,Lean Democrat,Did not vote for President,Did not vote for President,Virginia,Big city,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2024-09-06 15:55:22,2024-09-06 16:14:40,1,2024,36,104,446115558
1.3309844568,,1,71,Yes,Likely to accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Strongly disagree,100,Neither agree nor disagree,50,Strongly agree,100,Strongly disagree,79.0,Neither agree nor disagree,100,Oppose,,,,,,82,70,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,1. Limit free trade,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1962,Male,White,No,I can not speak Spanish,High school graduate,Divorced,Retired,"Less than $10,000",No,Republican,Strong Republican,Donald Trump,Donald Trump,Tennessee,Rural area,Yes,Conservative,Most of the time,Protestant,Never,No,Very important,Several times a day,2024-09-06 15:58:37,2024-09-06 16:14:41,1,2024,36,104,604734096
0.6756615977,Independent assigned Republican,31,70,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,,Disagree,0,Disagree,50,Neither agree nor disagree,49,Disagree,0.0,Disagree,1,Neither support nor oppose,,,,,,12,0,2.,7. Increase U.S. production of natural gas and coal,4. Middle of the road; see the pros and cons of both sides,3.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Donald Trump,1954,Female,White,No,I can not speak Spanish,2-year,Divorced,Retired,"$10,000 - $19,999",No,Independent,Independent,Donald Trump,Did not vote for President,Michigan,Rural area,Yes,Moderate,Some of the time,Protestant,Never,Yes,Very important,Once a day,2024-09-06 15:58:38,2024-09-06 16:14:59,1,2024,36,104,421678776
2.3340540672,,100,11,Yes,Likely to refuse,Likely,Very important,Very proud,Agree,,Disagree,80,Disagree,98,Agree,100,Strongly disagree,91.0,Disagree,90,Support,Oppose,,,,,50,14,1. Tax richer people at a higher rate,3.,1. Implement government health insurance for everyone,2.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1970,Female,Black,No,I can not speak Spanish,Post-grad,Never married,Part-time,Prefer not to say,No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Virginia,Suburban area,Yes,Liberal,Most of the time,Protestant,Once a week,No,Very important,Several times a day,2024-09-06 15:58:58,2024-09-06 16:15:03,1,2024,36,104,2147483647
0.7997349832,,80,1,No,Likely to accept,Unlikely,Very important,Only a little proud,Neither agree nor disagree,,Disagree,90,Disagree,95,Neither agree nor disagree,95,Strongly disagree,85.0,Strongly disagree,95,Neither support nor oppose,,,,,,90,75,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1961,Male,White,No,I can not speak Spanish,Some college,Widowed,Permanently disabled,"$20,000 - $29,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Florida,Suburban area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-09-06 15:59:20,2024-09-06 16:15:04,1,2024,36,104,21566496
0.3958526235,,70,70,No,Extremely likely to refuse,Unlikely,Important,Extremely proud,Neither agree nor disagree,Neither,Strongly disagree,5,Strongly disagree,97,Strongly disagree,9,Strongly disagree,1.0,Disagree,55,Strongly support,Strongly support,Strongly support,Strongly oppose,,,33,3,2.,4. Middle of the road; see the pros and cons of both sides,2.,3.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1950,Female,White,No,I can not speak Spanish,Some college,Married,Retired,"$70,000 - $79,999",No,Republican,Not very strong Republican,Donald Trump,Joe Biden,Utah,Suburban area,Yes,Conservative,Some of the time,Mormon,Once a week,No,Very important,Several times a day,2024-09-06 15:58:12,2024-09-06 16:16:17,1,2024,36,104,478488909
1.0911854245,,25,100,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Neither agree nor disagree,90,Disagree,90,Neither agree nor disagree,90,Neither agree nor disagree,90.0,Neither agree nor disagree,99,Support,Neither support nor oppose,,,,,80,10,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,Donald Trump,1951,Female,White,No,I can not speak Spanish,High school graduate,Domestic / civil partnership,Retired,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Kentucky,Small town,Yes,Conservative,Most of the time,Protestant,Seldom,No,Somewhat important,A few times a week,2024-09-06 15:58:34,2024-09-06 16:16:38,1,2024,36,104,22491165
0.5817671404,,11,40,No,Extremely likely to accept,Extremely unlikely,Neither important nor unimportant,Moderately proud,Disagree,Neither,Neither agree nor disagree,50,Disagree,50,Agree,51,Disagree,50.0,Disagree,50,Support,Oppose,,,,,67,51,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,2.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Another candidate,1963,Female,White,No,I can not speak Spanish,Post-grad,Widowed,Full-time,"$50,000 - $59,999",No,Independent,Lean Republican,Gary Johnson,Did not vote for President,Nevada,Smaller city,Yes,Moderate,Most of the time,Nothing in particular,Once or twice a month,No,Somewhat important,Once a day,2024-09-06 15:58:38,2024-09-06 16:17:12,1,2024,36,104,2147483647
0.4932311906,,80,51,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Very proud,Neither agree nor disagree,Never Trumper,Strongly disagree,0,Disagree,0,Neither agree nor disagree,40,Neither agree nor disagree,10.0,Strongly disagree,0,Neither support nor oppose,,,,,,30,5,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,3.,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1958,Female,White,No,I can not speak Spanish,Some college,Divorced,Part-time,"$40,000 - $49,999",No,Republican,Not very strong Republican,Did not vote for President,Joe Biden,Kentucky,Smaller city,Yes,Moderate,Most of the time,Protestant,A few times a year,No,Somewhat important,A few times a week,2024-09-06 15:58:09,2024-09-06 16:17:56,1,2024,36,104,139715841
0.6272508251,,80,1,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,80,Neither agree nor disagree,100,Strongly agree,100,Neither agree nor disagree,80.0,Disagree,80,Neither support nor oppose,,,,,,80,75,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",Kamala Harris,1960,Male,White,No,I can not speak Spanish,4-year,Married,Permanently disabled,"$120,000 - $149,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Alabama,Smaller city,Yes,Very liberal,Most of the time,Protestant,Seldom,No,Not too important,Seldom,2024-09-06 15:58:26,2024-09-06 16:18:45,1,2024,36,104,563545569
0.6898379431,,0,61,No,Likely to accept,Unlikely,Important,Extremely proud,Strongly disagree,Neither,Disagree,89,Strongly disagree,95,Neither agree nor disagree,100,Strongly disagree,96.0,Strongly disagree,76,Neither support nor oppose,,,,,,100,92,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,5.,3.,6.,Donald Trump,1972,Male,White,No,I can not speak Spanish,4-year,Widowed,Full-time,"$20,000 - $29,999",No,Republican,Not very strong Republican,Did not vote for President,Donald Trump,Texas,Suburban area,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not too important,A few times a week,2024-09-06 15:58:51,2024-09-06 16:19:48,1,2024,36,104,1923699738
