weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.8929946988,,0.0,74.0,No,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Agree,98.0,Neither agree nor disagree,100,Disagree,96,Strongly disagree,98.0,Neither agree nor disagree,99.0,Strongly support,Neither support nor oppose,,,,,78.0,80.0,7. Tax everyone at the same rate,,7. Have individuals and private insurance pay medical expenses,6.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1966,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$80,000 - $99,999",Yes,Republican,Strong Republican,Other,Donald Trump,Ohio,Small town,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2022-11-12 05:54:06,2022-11-12 06:48:12,1,2022,46,9,19193061
0.6568205396,,95.0,10.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,,Disagree,89.0,Strongly disagree,85,Agree,96,Disagree,85.0,Disagree,97.0,Support,Oppose,,,,,93.0,92.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,1952,Male,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$80,000 - $99,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,South Carolina,Suburban area,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2022-11-12 01:00:00,2022-11-12 01:18:37,1,2022,46,9,19221933
0.7563975762,Independent assigned Republican,15.0,75.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,,Strongly disagree,83.0,Disagree,83,Disagree,88,Strongly disagree,97.0,Strongly disagree,88.0,Oppose,,,,,,89.0,62.0,3.,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,6.,,1956,Male,Other,No,I can not speak Spanish,Post-grad,Married,Full-time,Prefer not to say,No,Independent,Independent,Donald Trump,Joe Biden,Illinois,Suburban area,Yes,Moderate,Most of the time,Roman Catholic,Once or twice a month,No,Very important,Several times a day,2022-11-18 17:18:49,2022-11-18 17:33:10,1,2022,46,9,19362765
1.2836024238,,1.0,55.0,Yes,Equally likely to refuse or accept,Extremely unlikely,Important,Extremely proud,Strongly disagree,MAGA Republican,Strongly disagree,90.0,Strongly disagree,89,Strongly disagree,100,Strongly disagree,89.0,Strongly disagree,96.0,Neither support nor oppose,,,,,,90.0,80.0,4. Middle of the road; see the pros and cons of both sides,,,5.,,,1952,Male,Other,No,I can not speak Spanish,Post-grad,Widowed,Full-time,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Connecticut,Small town,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,A few times a week,2022-11-12 00:03:29,2022-11-12 00:21:09,1,2022,46,9,19476489
0.6139978645,,89.0,20.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Only a little proud,Neither agree nor disagree,,Agree,70.0,Strongly disagree,80,Agree,90,Neither agree nor disagree,35.0,Strongly disagree,80.0,Support,Oppose,,,,,60.0,30.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1971,Male,Other,No,I can not speak Spanish,Post-grad,Married,Full-time,Prefer not to say,Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,North Carolina,Suburban area,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2022-11-12 23:01:46,2022-11-12 23:33:44,1,2022,46,9,19551603
0.8173844071,Independent assigned Democrat,2.0,30.0,No,Equally likely to refuse or accept,Extremely unlikely,Important,Extremely proud,Neither agree nor disagree,,Strongly disagree,5.0,Strongly disagree,0,Strongly disagree,0,Neither agree nor disagree,0.0,Disagree,0.0,Oppose,,,,,,10.0,0.0,7. Tax everyone at the same rate,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1945,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$60,000 - $69,999",No,Other,Independent,Donald Trump,Donald Trump,Washington,Rural area,Yes,Conservative,Most of the time,Protestant,Seldom,No,Very important,Once a day,2022-11-12 21:18:57,2022-11-12 22:16:05,1,2022,46,9,19578540
1.2847836562,,35.0,60.0,Yes,Likely to refuse,Equally likely to or unlikely,Unimportant,Moderately proud,Agree,,Strongly disagree,20.0,Strongly disagree,4,Disagree,10,Strongly disagree,1.0,Strongly disagree,20.0,Neither support nor oppose,,,,,,10.0,0.0,,,1. Implement government health insurance for everyone,,3.,,1963,Male,White,No,I can not speak Spanish,Post-grad,Never married,Part-time,Prefer not to say,No,Democrat,Strong Democrat,Hillary Clinton,Donald Trump,Virginia,Suburban area,Yes,Liberal,Some of the time,Protestant,Seldom,No,Somewhat important,Once a day,2022-11-12 15:00:23,2022-11-12 15:18:36,1,2022,46,9,19643115
0.6626347735,,83.0,24.0,No,Likely to refuse,Unlikely,Very important,Very proud,Agree,,Strongly disagree,76.0,Disagree,62,Neither agree nor disagree,86,Strongly disagree,88.0,Strongly disagree,72.0,Support,Oppose,,,,,77.0,51.0,,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1939,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,California,Small town,Yes,Liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2022-11-12 00:39:22,2022-11-12 01:12:57,1,2022,46,9,20005365
0.5981401341,,80.0,30.0,Yes,Extremely likely to refuse,Unlikely,Very important,Very proud,Agree,,Strongly disagree,85.0,Strongly disagree,83,Disagree,93,Disagree,80.0,Strongly disagree,85.0,Oppose,,,,,,92.0,86.0,3.,,,,2.,,1957,Male,White,No,I can not speak Spanish,4-year,Divorced,Full-time,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Iowa,Big city,Yes,Moderate,Most of the time,Roman Catholic,Once a week,Yes,Very important,Several times a day,2022-11-13 16:44:27,2022-11-13 16:58:51,1,2022,46,9,20016003
1.0761928940,Independent assigned Republican,3.0,70.0,Yes,Likely to accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,,Disagree,81.0,Disagree,39,Neither agree nor disagree,95,Disagree,55.0,Neither agree nor disagree,60.0,Neither support nor oppose,,,,,,65.0,29.0,,7. Increase U.S. production of natural gas and coal,,6.,,,1963,Male,White,No,I can not speak Spanish,High school graduate,Married,Full-time,"$120,000 - $149,999",No,Independent,Independent,Donald Trump,Donald Trump,Illinois,Small town,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Once a day,2022-11-15 18:04:22,2022-11-15 18:15:16,0,2022,46,9,20053380
1.3163793469,,1.0,51.0,No,Likely to accept,Unlikely,Very important,Only a little proud,Disagree,MAGA Republican,Disagree,75.0,Strongly disagree,75,Disagree,90,Strongly disagree,80.0,Disagree,90.0,Strongly support,Strongly oppose,,,,,70.0,60.0,6.,7. Increase U.S. production of natural gas and coal,6.,4. Middle of the road; see the pros and cons of both sides,,,1972,Male,White,No,I can not speak Spanish,4-year,Married,Permanently disabled,"$120,000 - $149,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Texas,Rural area,Yes,Conservative,Most of the time,Protestant,Never,No,Very important,A few times a week,2022-11-12 12:18:47,2022-11-12 12:45:22,1,2022,46,9,20083314
0.8173844071,,2.0,85.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Strongly disagree,100.0,Strongly disagree,100,Strongly disagree,98,Strongly disagree,98.0,Disagree,95.0,Oppose,,,,,,97.0,89.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,,,,1946,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Indiana,Small town,Yes,Very conservative,Most of the time,Roman Catholic,More than once a week,Yes,Very important,Several times a day,2022-11-16 17:14:38,2022-11-16 17:40:03,0,2022,46,9,20115309
0.9363800929,,5.0,65.0,No,Equally likely to refuse or accept,Extremely unlikely,Very important,Moderately proud,Strongly disagree,Neither,Strongly disagree,80.0,Strongly disagree,50,Disagree,99,Disagree,80.0,Strongly disagree,80.0,Neither support nor oppose,,,,,,30.0,20.0,,,4. Middle of the road; see the pros and cons of both sides,3.,3.,,1963,Male,White,No,I can not speak Spanish,2-year,Married,Full-time,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,New York,Suburban area,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,A few times a week,2022-11-14 12:23:25,2022-11-14 13:00:55,1,2022,46,9,20121438
0.9528867290,Independent assigned Republican,0.0,,No,Extremely likely to accept,Extremely unlikely,Important,Extremely proud,Strongly disagree,,Strongly disagree,91.0,Disagree,1,Disagree,90,Strongly disagree,87.0,Agree,89.0,Strongly support,Neither support nor oppose,,,,,90.0,90.0,,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,,,1964,Male,White,No,I can not speak Spanish,Some college,Married,Permanently disabled,"$60,000 - $69,999",No,Other,Independent,Donald Trump,Donald Trump,North Carolina,Suburban area,Yes,Conservative,Most of the time,Agnostic,Never,No,Not at all important,Never,2022-11-12 10:26:46,2022-11-12 10:45:43,1,2022,46,9,20278164
0.6595965762,,70.0,35.0,Yes,Likely to refuse,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,63.0,Strongly disagree,30,Disagree,80,Neither agree nor disagree,69.0,Disagree,61.0,Oppose,,,,,,51.0,33.0,3.,,3.,,,,1967,Female,Hispanic,Yes,I speak English primarily but can speak Spanish,Post-grad,Never married,Full-time,"$80,000 - $99,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Utah,Smaller city,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not too important,A few times a month,2022-11-17 05:30:05,2022-11-17 05:59:48,1,2022,46,9,20282628
0.5695862056,,100.0,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Very proud,Neither agree nor disagree,,Neither agree nor disagree,82.0,Neither agree nor disagree,79,Agree,80,Neither agree nor disagree,81.0,Neither agree nor disagree,82.0,Neither support nor oppose,,,,,,70.0,79.0,,1. Decrease U.S. production of natural gas and coal,,1. Limit free trade,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1956,Male,White,No,I can not speak Spanish,4-year,Divorced,Permanently disabled,"$10,000 - $19,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Pennsylvania,Small town,Yes,Very liberal,Most of the time,Protestant,Never,No,Very important,A few times a week,2022-11-12 01:23:37,2022-11-12 01:53:54,1,2022,46,9,20364024
0.5796595039,Independent assigned Republican,82.0,30.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Strongly disagree,30.0,Strongly disagree,11,Neither agree nor disagree,70,Agree,70.0,Strongly disagree,0.0,Neither support nor oppose,,,,,,10.0,11.0,2.,4. Middle of the road; see the pros and cons of both sides,,5.,3.,,1943,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Independent,Independent,Hillary Clinton,Joe Biden,Washington,Big city,Yes,Moderate,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2022-11-16 17:05:32,2022-11-16 17:25:40,1,2022,46,9,20409771
0.6454478811,,80.0,1.0,No,Likely to accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,Never Trumper,Strongly disagree,40.0,Strongly disagree,10,Disagree,40,Strongly disagree,60.0,Strongly disagree,10.0,Oppose,,,,,,20.0,10.0,,4. Middle of the road; see the pros and cons of both sides,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1961,Male,White,No,I can not speak Spanish,2-year,Married,Retired,"$50,000 - $59,999",No,Republican,Not very strong Republican,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Moderate,Most of the time,Protestant,Seldom,No,Somewhat important,Seldom,2022-11-14 03:12:09,2022-11-14 03:40:23,0,2022,46,9,20432847
0.8179980628,,100.0,33.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Strongly agree,,Neither agree nor disagree,25.0,Strongly disagree,7,Neither agree nor disagree,13,Disagree,28.0,Agree,31.0,Neither support nor oppose,,,,,,51.0,51.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,2.,,,,1951,Female,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$100,000 - $119,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Pennsylvania,Rural area,Yes,Very liberal,Don't know,Roman Catholic,Once a week,No,Very important,Several times a day,2022-11-13 20:09:35,2022-11-13 20:19:33,0,2022,46,9,20563509
0.7801973026,,63.0,62.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Moderately proud,Agree,Never Trumper,Strongly disagree,27.0,Strongly disagree,25,Disagree,32,Disagree,25.0,Strongly disagree,26.0,Oppose,,,,,,26.0,11.0,,,3.,4. Middle of the road; see the pros and cons of both sides,,,1975,Female,White,No,I can not speak Spanish,Post-grad,Never married,Full-time,"$120,000 - $149,999",No,Independent,Lean Republican,Hillary Clinton,Joe Biden,Texas,Big city,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Not too important,Once a day,2022-11-12 00:04:38,2022-11-12 00:34:26,1,2022,46,9,20617437
0.6434885880,,85.0,9.0,Yes,Likely to accept,Unlikely,Very important,Moderately proud,Disagree,Never Trumper,Strongly disagree,0.0,Strongly disagree,0,Neither agree nor disagree,61,Disagree,20.0,Strongly disagree,0.0,Neither support nor oppose,,,,,,11.0,0.0,1. Tax richer people at a higher rate,,4. Middle of the road; see the pros and cons of both sides,7. Allow free trade,,,1951,Male,White,No,I can not speak Spanish,Post-grad,Widowed,Retired,Prefer not to say,No,Republican,Not very strong Republican,Hillary Clinton,Joe Biden,Connecticut,Small town,Yes,Moderate,Most of the time,Protestant,Never,No,Not at all important,Never,2022-11-12 00:52:34,2022-11-12 01:10:52,1,2022,46,9,20682498
