weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.9394870414,,50.0,50.0,No,Likely to accept,Likely,Very important,Extremely proud,Disagree,MAGA Republican,Strongly disagree,80,Disagree,70,Agree,80,Neither agree nor disagree,80,Disagree,59,Oppose,,,,,,34,30.0,,,5.,,,,1946,Female,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$40,000 - $49,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Michigan,Rural area,Yes,Conservative,Some of the time,Roman Catholic,Seldom,No,Somewhat important,Several times a day,2023-02-18 23:16:51,2023-02-19 00:22:02,1,2023,8,23,19788942
0.3428327633,,40.0,79.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Strongly agree,Neither,Strongly disagree,80,Disagree,80,Disagree,100,Strongly disagree,75,Disagree,100,Support,Strongly oppose,,,,,70,30.0,,,7. Have individuals and private insurance pay medical expenses,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1973,Male,Hispanic,Yes,I speak English primarily but can speak Spanish,4-year,Married,Full-time,"$200,000 - $249,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Wisconsin,Suburban area,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,Once a week,2023-02-22 17:49:52,2023-02-22 18:03:28,1,2023,8,23,20113086
0.8902721672,,67.0,25.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Very proud,Neither agree nor disagree,,Strongly disagree,36,Strongly disagree,40,Disagree,50,Strongly disagree,38,Strongly disagree,39,Oppose,,,,,,50,66.0,,,3.,,2.,,1967,Female,Hispanic,Yes,I speak English primarily but can speak Spanish,Post-grad,Never married,Full-time,"$80,000 - $99,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Utah,Smaller city,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not too important,A few times a month,2023-02-21 18:06:08,2023-02-21 18:24:51,1,2023,8,23,20282628
0.7000000000,Independent assigned Democrat,3.0,88.0,No,Likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,,Strongly disagree,5,Strongly disagree,4,Strongly disagree,25,Disagree,0,Strongly disagree,25,Support,Oppose,,,,,0,0.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1957,Female,Hispanic,Yes,I speak both Spanish and English equally,4-year,Married,Retired,"$120,000 - $149,999",No,Other,Independent,Donald Trump,Donald Trump,California,Suburban area,Yes,Conservative,Some of the time,Jewish,Once a week,No,Very important,Once a week,2023-02-23 17:37:49,2023-02-23 19:16:32,1,2023,8,23,20741880
0.7540685425,,92.0,25.0,Yes,Equally likely to refuse or accept,Likely,Very important,Very proud,Agree,,Strongly disagree,71,Strongly disagree,47,Agree,70,Disagree,73,Strongly disagree,81,Strongly oppose,,,,,,31,19.0,,1. Decrease U.S. production of natural gas and coal,2.,4. Middle of the road; see the pros and cons of both sides,,,1944,Female,White,No,I can not speak Spanish,4-year,Married,Retired,Prefer not to say,No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Michigan,Smaller city,Yes,Liberal,Most of the time,Something else,Seldom,No,Somewhat important,Once a day,2023-02-17 20:54:08,2023-02-17 21:20:55,1,2023,8,23,20782830
0.7112306594,,100.0,0.0,No,Likely to accept,Likely,Very important,Extremely proud,Agree,,Strongly disagree,100,Strongly disagree,100,Strongly agree,100,Strongly agree,100,Strongly disagree,1,Strongly oppose,,,,,,100,98.0,1. Tax richer people at a higher rate,,2.,,,,1969,Female,White,No,I can not speak Spanish,Some college,Married,Permanently disabled,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Michigan,Rural area,Yes,Liberal,Most of the time,Protestant,Never,No,Not at all important,Seldom,2023-02-18 01:02:11,2023-02-18 01:46:44,1,2023,8,23,20900172
0.7625207484,,20.0,75.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Disagree,Neither,Disagree,70,Strongly disagree,60,Strongly disagree,80,Strongly disagree,70,Disagree,1,Support,Strongly oppose,,,,,40,35.0,7. Tax everyone at the same rate,,7. Have individuals and private insurance pay medical expenses,,6.,,1954,Male,Other,No,I can not speak Spanish,High school graduate,Married,Retired,"$50,000 - $59,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Illinois,Big city,Yes,Conservative,Most of the time,Something else,Once a week,Yes,Very important,Several times a day,2023-02-19 15:26:23,2023-02-19 15:56:00,1,2023,8,23,21022914
1.5699149084,,9.0,61.0,No,Likely to accept,Unlikely,Very important,Moderately proud,Disagree,Neither,Strongly disagree,79,Disagree,76,Disagree,97,Agree,66,Disagree,79,Support,Oppose,,,,,59,34.0,,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,4. Middle of the road; see the pros and cons of both sides,,1973,Female,White,No,I can not speak Spanish,Post-grad,Married,Homemaker,"$100,000 - $119,999",Yes,Republican,Not very strong Republican,Donald Trump,Donald Trump,Indiana,Smaller city,Yes,Very conservative,Some of the time,Something else,More than once a week,Yes,Very important,Several times a day,2023-02-17 23:06:59,2023-02-17 23:16:50,1,2023,8,23,21104886
1.6107874305,,80.0,30.0,No,Equally likely to refuse or accept,Unlikely,Very important,Not at all proud,Disagree,,Disagree,75,Disagree,70,Neither agree nor disagree,95,Disagree,95,Disagree,85,Support,Oppose,,,,,30,5.0,,,,2.,,,1951,Female,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Connecticut,Suburban area,Yes,Very liberal,Most of the time,Protestant,Once or twice a month,No,Very important,Several times a day,2023-02-17 20:49:26,2023-02-17 21:19:24,1,2023,8,23,21139473
0.8088614283,,14.0,61.0,Yes,Equally likely to refuse or accept,Likely,Very important,Extremely proud,Agree,Neither,Strongly disagree,80,Strongly disagree,90,Disagree,91,Strongly disagree,91,Strongly disagree,81,Strongly support,Oppose,,,,,91,81.0,7. Tax everyone at the same rate,,,,4. Middle of the road; see the pros and cons of both sides,,1956,Female,White,No,I can not speak Spanish,Post-grad,Widowed,Part-time,"$30,000 - $39,999",No,Independent,Lean Republican,Did not vote for President,Donald Trump,California,Suburban area,Yes,Conservative,Most of the time,Roman Catholic,More than once a week,No,Very important,Several times a day,2023-02-17 21:00:43,2023-02-17 21:12:25,0,2023,8,23,21613926
1.0316841209,Independent assigned Republican,63.0,54.0,Yes,Likely to accept,Equally likely to or unlikely,Important,Extremely proud,Disagree,,Strongly disagree,90,Strongly disagree,80,Strongly disagree,100,Strongly disagree,59,Strongly disagree,81,Oppose,,,,,,90,59.0,7. Tax everyone at the same rate,,4. Middle of the road; see the pros and cons of both sides,,,,1967,Female,White,No,I can not speak Spanish,4-year,Never married,Full-time,Prefer not to say,No,Other,Independent,Gary Johnson,Jo Jorgensen,California,Big city,Yes,Moderate,Some of the time,Protestant,Once or twice a month,No,Very important,Several times a day,2023-02-17 23:39:46,2023-02-18 00:05:29,1,2023,8,23,22002591
0.3059555121,,40.0,60.0,No,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Agree,Neither,Strongly disagree,60,Disagree,80,Neither agree nor disagree,90,Disagree,90,Neither agree nor disagree,90,Oppose,,,,,,80,30.0,,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,,,1966,Female,White,No,I can not speak Spanish,2-year,Divorced,Full-time,"$50,000 - $59,999",No,Republican,Not very strong Republican,Other,Did not vote for President,Indiana,Suburban area,Yes,Moderate,Most of the time,Protestant,Seldom,Yes,Very important,A few times a week,2023-02-17 21:29:55,2023-02-17 21:55:38,1,2023,8,23,22041192
1.3788933416,,90.0,0.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Very proud,Agree,,Strongly disagree,55,Strongly disagree,55,Agree,95,Strongly disagree,10,Disagree,85,Oppose,,,,,,70,35.0,3.,2.,,3.,,,1939,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$250,000 - $349,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Suburban area,Yes,Liberal,Most of the time,Jewish,Never,No,Not at all important,Never,2023-02-17 20:37:25,2023-02-17 21:06:23,1,2023,8,23,99379740
1.0399385008,,90.0,10.0,No,Likely to refuse,Unlikely,Very important,Extremely proud,Agree,,Disagree,90,Strongly disagree,80,Neither agree nor disagree,80,Strongly disagree,50,Strongly disagree,10,Oppose,,,,,,50,10.0,,,,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1950,Male,White,No,I can not speak Spanish,2-year,Never married,Full-time,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Suburban area,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Not too important,Once a day,2023-02-17 21:09:19,2023-02-17 21:32:53,1,2023,8,23,99411762
0.5533256793,,85.0,5.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Disagree,,Agree,100,Strongly disagree,70,Agree,10,Disagree,80,Strongly disagree,98,Support,Strongly oppose,,,,,75,50.0,,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,2.,,,1949,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$100,000 - $119,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Suburban area,Yes,Liberal,Most of the time,Jewish,Never,No,Not at all important,Never,2023-02-17 20:49:38,2023-02-17 21:29:31,1,2023,8,23,99572304
0.9562764825,,,75.0,Yes,Likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,Neither,Strongly disagree,80,Disagree,76,Disagree,100,Strongly disagree,99,Disagree,80,Neither support nor oppose,,,,,,100,58.0,7. Tax everyone at the same rate,,,3.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Male,White,No,I can not speak Spanish,Some college,Married,Retired,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Alabama,Small town,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2023-02-17 17:14:55,2023-02-17 17:37:13,1,2023,8,23,99639768
0.8496827842,,50.0,19.0,No,Likely to accept,Unlikely,Very important,Moderately proud,Agree,,Strongly disagree,85,Disagree,80,Neither agree nor disagree,100,Strongly disagree,97,Disagree,95,Neither support nor oppose,,,,,,71,40.0,,4. Middle of the road; see the pros and cons of both sides,3.,,2.,,1956,Female,White,No,I can not speak Spanish,4-year,Never married,Retired,"$50,000 - $59,999",No,Other,Lean Democrat,Hillary Clinton,Joe Biden,Connecticut,Suburban area,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2023-02-17 21:13:27,2023-02-17 21:53:18,1,2023,8,23,99774633
1.0889847764,,13.0,71.0,No,Equally likely to refuse or accept,Unlikely,Important,Very proud,Strongly disagree,Neither,Disagree,87,Neither agree nor disagree,83,Disagree,93,Strongly disagree,91,Disagree,81,Oppose,,,,,,54,42.0,,,5.,6.,,,1945,Female,White,No,I can not speak Spanish,4-year,Married,Retired,"$120,000 - $149,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,New Jersey,Suburban area,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Somewhat important,A few times a week,2023-02-17 21:33:23,2023-02-17 22:11:49,1,2023,8,23,100031475
1.2870910417,,85.0,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Not at all proud,Neither agree nor disagree,,Neither agree nor disagree,90,Disagree,85,Strongly agree,90,Disagree,95,Disagree,85,Strongly support,Oppose,,,,,80,60.0,1. Tax richer people at a higher rate,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Female,Other,No,I can not speak Spanish,Post-grad,Married,Part-time,"$70,000 - $79,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,North Carolina,Smaller city,Yes,Very liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2023-02-22 17:45:44,2023-02-22 20:38:02,1,2023,8,23,100299648
0.7778783201,,65.0,0.0,Yes,Likely to accept,Unlikely,Very important,Not at all proud,Disagree,,Agree,100,Disagree,85,Strongly agree,100,Neither agree nor disagree,100,Strongly disagree,100,Support,Oppose,,,,,100,100.0,,1. Decrease U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1959,Female,White,No,I can not speak Spanish,Some college,Married,Full-time,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Vermont,Small town,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2023-02-18 17:06:31,2023-02-18 17:23:39,0,2023,8,23,100384419
1.0200000000,Independent assigned Republican,50.0,50.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Disagree,,Disagree,100,Strongly disagree,95,Disagree,100,Strongly disagree,96,Strongly disagree,90,Strongly support,Strongly oppose,,,,,67,67.0,,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,,,1948,Male,Other,No,I can not speak Spanish,Post-grad,Married,Retired,"$120,000 - $149,999",No,Independent,Independent,Donald Trump,Donald Trump,Arizona,Suburban area,Yes,Not sure,Most of the time,Nothing in particular,A few times a year,No,Not too important,A few times a month,2023-02-17 17:12:44,2023-02-17 17:33:41,1,2023,8,23,100512876
0.6566464748,Independent assigned Democrat,60.0,50.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Very proud,Agree,,Strongly disagree,30,Strongly disagree,50,Neither agree nor disagree,70,Disagree,60,Strongly disagree,50,Oppose,,,,,,10,2.0,2.,,,5.,,,1955,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,"$60,000 - $69,999",No,Independent,Independent,Hillary Clinton,Joe Biden,North Dakota,Smaller city,Yes,Moderate,Most of the time,Protestant,Once or twice a month,Yes,Somewhat important,A few times a week,2023-02-23 23:05:59,2023-02-23 23:28:07,1,2023,8,23,100528563
1.0458867793,,40.0,80.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Agree,Neither,Disagree,90,Strongly disagree,92,Disagree,90,Strongly disagree,90,Disagree,95,Neither support nor oppose,,,,,,75,40.0,6.,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,,,,1967,Male,White,No,I can not speak Spanish,2-year,Married,Full-time,"$60,000 - $69,999",Yes,Independent,Lean Republican,Donald Trump,Donald Trump,Texas,Suburban area,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,A few times a week,2023-02-19 02:13:36,2023-02-19 02:51:30,1,2023,8,23,100950483
0.5442839169,,0.0,90.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Disagree,Neither,Disagree,100,Strongly disagree,61,Strongly disagree,93,Strongly disagree,91,Neither agree nor disagree,50,Support,Oppose,,,,,88,72.0,,,4. Middle of the road; see the pros and cons of both sides,5.,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1953,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Donald Trump,Donald Trump,Washington,Rural area,Yes,Very conservative,Most of the time,Protestant,Seldom,Yes,Very important,Several times a day,2023-02-19 00:10:41,2023-02-19 00:39:24,1,2023,8,23,100992504
0.7112306594,,85.0,10.0,No,Likely to refuse,Unlikely,Very important,Very proud,Neither agree nor disagree,,Strongly disagree,85,Disagree,85,Neither agree nor disagree,85,Disagree,90,Strongly disagree,85,Oppose,,,,,,80,50.0,,3.,1. Implement government health insurance for everyone,,2.,,1965,Female,White,No,I can not speak Spanish,Some college,Married,Unemployed,"$20,000 - $29,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Minnesota,Suburban area,Yes,Liberal,Most of the time,Agnostic,Seldom,No,Not at all important,Once a week,2023-02-18 17:19:37,2023-02-18 17:43:21,1,2023,8,23,101181927
0.8883142554,,31.0,60.0,No,Equally likely to refuse or accept,Likely,Very important,Extremely proud,Neither agree nor disagree,MAGA Republican,Disagree,89,Disagree,69,Agree,71,Neither agree nor disagree,80,Neither agree nor disagree,51,Strongly support,Oppose,,,,,80,49.0,5.,7. Increase U.S. production of natural gas and coal,6.,5.,,,1947,Male,White,No,I can not speak Spanish,4-year,Married,Retired,"$30,000 - $39,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Wisconsin,Smaller city,Yes,Conservative,Most of the time,Protestant,Seldom,No,Not too important,Seldom,2023-02-17 21:44:28,2023-02-17 22:11:59,0,2023,8,23,101276922
0.9486813228,Independent assigned Republican,2.0,31.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Strongly disagree,,Strongly disagree,4,Neither agree nor disagree,98,Neither agree nor disagree,100,Strongly disagree,2,Disagree,5,Strongly support,Neither support nor oppose,,,,,99,98.0,,,,3.,4. Middle of the road; see the pros and cons of both sides,,1939,Female,White,No,I can not speak Spanish,Some college,Widowed,Retired,Prefer not to say,No,Independent,Independent,Donald Trump,Donald Trump,California,Big city,Yes,Very conservative,Most of the time,Protestant,Seldom,Yes,Very important,Several times a day,2023-02-17 23:12:42,2023-02-19 22:03:06,1,2023,8,23,101537427
1.0129089583,Independent assigned Democrat,41.0,19.0,No,Equally likely to refuse or accept,Extremely unlikely,Important,Extremely proud,Disagree,,Neither agree nor disagree,100,Strongly disagree,100,Disagree,80,Strongly disagree,65,Strongly disagree,65,Neither support nor oppose,,,,,,61,51.0,,,,3.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1961,Female,Middle Eastern,No,I can not speak Spanish,Post-grad,Married,Full-time,Prefer not to say,No,Independent,Independent,Did not vote for President,Joe Biden,Massachusetts,Big city,Yes,Moderate,Only now and then,Muslim,Seldom,No,Somewhat important,Seldom,2023-02-18 14:11:51,2023-02-18 14:25:55,0,2023,8,23,101576784
0.6566464748,,81.0,2.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,,Neither agree nor disagree,80,Disagree,80,Neither agree nor disagree,80,Neither agree nor disagree,81,Disagree,80,Neither support nor oppose,,,,,,1,80.0,,,,2.,2.,,1948,Male,White,No,I can not speak Spanish,High school graduate,Married,Retired,Prefer not to say,No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Michigan,Suburban area,Yes,Liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2023-02-19 17:31:03,2023-02-19 17:56:02,1,2023,8,23,102342135
0.4539726483,,80.0,10.0,No,Likely to accept,Equally likely to or unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,81,Disagree,40,Agree,50,Agree,50,Neither agree nor disagree,20,Support,Oppose,,,,,10,50.0,,,1. Implement government health insurance for everyone,,4. Middle of the road; see the pros and cons of both sides,,1960,Male,Other,No,I can not speak Spanish,4-year,Married,Full-time,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Oklahoma,Smaller city,Yes,Very liberal,Most of the time,Nothing in particular,Once a week,No,Not at all important,Never,2023-02-22 17:37:26,2023-02-22 17:53:19,1,2023,8,23,102351855
0.6526933527,,26.0,72.0,No,Likely to accept,Extremely unlikely,Very important,Very proud,Neither agree nor disagree,Neither,Strongly disagree,89,Strongly disagree,39,Disagree,91,Strongly disagree,90,Strongly disagree,90,Oppose,,,,,,95,11.0,,7. Increase U.S. production of natural gas and coal,,3.,6.,,1965,Male,White,No,I can not speak Spanish,High school graduate,Married,Full-time,"$30,000 - $39,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Michigan,Small town,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not too important,Never,2023-02-23 02:00:13,2023-02-23 02:30:01,1,2023,8,23,102707625
