weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_health_insur,policy_free_trade,policy_gun_rights,matchup2024,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey,uid_public
0.7764798187,,80.0,0.0,Yes,Likely to refuse,Unlikely,Very important,Moderately proud,Agree,,Disagree,,Disagree,29.0,Neither agree nor disagree,80.0,Strongly disagree,,Strongly disagree,70.0,Support,Strongly oppose,,,,,10,5.0,2.,1. Decrease U.S. production of natural gas and coal,,5.,,,1965,Female,White,No,I can not speak Spanish,Post-grad,Married,Part-time,"$150,000 - $199,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Big city,Yes,Liberal,Most of the time,Buddhist,Never,No,Somewhat important,Never,2022-12-30 16:58:58,2022-12-30 17:14:17,0,2023,1,16,1834316274
1.1610422149,,76.0,88.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Agree,Neither,Neither agree nor disagree,,Neither agree nor disagree,31.0,Disagree,29.0,Neither agree nor disagree,21.0,Neither agree nor disagree,,Oppose,,,,,,41,11.0,,,4. Middle of the road; see the pros and cons of both sides,,3.,,1961,Female,White,No,I can not speak Spanish,Some college,Married,Unemployed,"$80,000 - $99,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,New York,Suburban area,Yes,Moderate,Some of the time,Protestant,A few times a year,No,Somewhat important,A few times a week,2022-12-30 16:59:02,2022-12-30 17:14:21,0,2023,1,16,420465108
1.1437063706,,3.0,98.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Disagree,Neither,Neither agree nor disagree,1.0,Neither agree nor disagree,89.0,Neither agree nor disagree,1.0,Strongly agree,,Strongly agree,,Neither support nor oppose,,,,,,99,10.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1977,Female,White,No,I can not speak Spanish,4-year,Widowed,Retired,"$10,000 - $19,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Kansas,Smaller city,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2022-12-30 16:58:32,2022-12-30 17:15:10,1,2023,1,16,160755807
0.9674323743,,81.0,30.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Agree,,Neither agree nor disagree,,Strongly disagree,,Neither agree nor disagree,75.0,Disagree,57.0,Strongly disagree,73.0,Support,Oppose,,,,,80,59.0,,4. Middle of the road; see the pros and cons of both sides,3.,4. Middle of the road; see the pros and cons of both sides,,,1990,Male,White,No,,Post-grad,Never married,Full-time,"$60,000 - $69,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,California,Big city,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2022-12-30 17:00:25,2022-12-30 17:16:28,1,2023,1,16,1818664824
1.1013651210,Independent assigned Democrat,30.0,30.0,No,Extremely likely to accept,Unlikely,Very important,Very proud,Disagree,,Strongly disagree,0.0,Disagree,,Strongly disagree,,Strongly disagree,0.0,Strongly disagree,0.0,Strongly support,Strongly oppose,,,,,0,0.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,,,1984,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$120,000 - $149,999",Yes,Independent,Independent,Donald Trump,Donald Trump,Louisiana,Suburban area,Yes,Moderate,Most of the time,Atheist,Never,No,Not at all important,Never,2022-12-30 16:59:08,2022-12-30 17:17:09,1,2023,1,16,1785823356
1.1332835296,,11.0,76.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Very proud,Neither agree nor disagree,Neither,Strongly disagree,,Strongly disagree,,Strongly disagree,0.0,Strongly disagree,0.0,Strongly disagree,0.0,Oppose,,,,,,96,51.0,,7. Increase U.S. production of natural gas and coal,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,1954,Female,White,No,I can not speak Spanish,4-year,Widowed,Retired,"$30,000 - $39,999",No,Republican,Not very strong Republican,Did not vote for President,Donald Trump,New Jersey,Rural area,Yes,Moderate,Most of the time,Protestant,Never,No,Not at all important,Several times a day,2022-12-30 16:57:27,2022-12-30 17:17:10,1,2023,1,16,1499469978
0.5700860996,,99.0,2.0,No,Likely to accept,Likely,Very important,Only a little proud,Disagree,,Disagree,,Neither agree nor disagree,,Strongly agree,100.0,Disagree,100.0,Strongly disagree,100.0,Support,Oppose,,,,,100,100.0,,3.,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,1960,Male,White,No,I can not speak Spanish,4-year,Divorced,Full-time,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Big city,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2022-12-30 17:00:41,2022-12-30 17:17:58,0,2023,1,16,1013972718
0.4570711295,,92.0,3.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Strongly agree,3.0,Neither agree nor disagree,,Agree,,Neither agree nor disagree,93.0,Disagree,91.0,Strongly support,Neither support nor oppose,,,,,96,96.0,,1. Decrease U.S. production of natural gas and coal,1. Implement government health insurance for everyone,,,,1943,Male,White,No,I can not speak Spanish,4-year,Widowed,Retired,"$40,000 - $49,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Washington,Big city,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2022-12-30 16:57:00,2022-12-30 17:18:00,1,2023,1,16,154863156
0.7591153629,Independent assigned Democrat,65.0,40.0,No,Likely to refuse,Likely,Very important,Moderately proud,Neither agree nor disagree,,Strongly disagree,80.0,Strongly disagree,79.0,Neither agree nor disagree,96.0,Disagree,,Strongly disagree,,Neither support nor oppose,,,,,,97,76.0,3.,,4. Middle of the road; see the pros and cons of both sides,,3.,,1972,Female,White,No,I can not speak Spanish,Post-grad,Divorced,Full-time,"$100,000 - $119,999",No,Independent,Independent,Did not vote for President,Joe Biden,Wisconsin,Smaller city,Yes,Moderate,Some of the time,Jewish,A few times a year,No,Somewhat important,Seldom,2022-12-30 16:58:29,2022-12-30 17:18:36,1,2023,1,16,605629695
0.6456317425,,50.0,61.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,Never Trumper,Strongly disagree,30.0,Strongly disagree,,Neither agree nor disagree,38.0,Disagree,25.0,Strongly disagree,,Oppose,,,,,,17,3.0,,3.,,2.,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1985,Female,White,No,I can not speak Spanish,4-year,Divorced,Permanently disabled,"$70,000 - $79,999",Yes,Republican,Not very strong Republican,Hillary Clinton,Joe Biden,Ohio,Big city,Yes,Moderate,Most of the time,Protestant,Once or twice a month,No,Somewhat important,Once a day,2022-12-30 16:55:13,2022-12-30 17:18:37,1,2023,1,16,1187916816
1.6095063432,Independent assigned Republican,40.0,40.0,No,Likely to accept,Unlikely,Very important,Very proud,Disagree,,Strongly disagree,,Strongly disagree,5.0,Strongly disagree,60.0,Strongly disagree,,Strongly disagree,20.0,Oppose,,,,,,30,5.0,,3.,5.,,,,1996,Male,White,No,I can not speak Spanish,4-year,Married,Full-time,"$100,000 - $119,999",No,Other,Independent,Did not vote for President,Did not vote for President,Alabama,Suburban area,Yes,Moderate,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2022-12-30 16:59:47,2022-12-30 17:19:06,1,2023,1,16,1816129254
1.3808479660,,50.0,70.0,No,Likely to accept,Unlikely,Very important,Very proud,Disagree,MAGA Republican,Strongly disagree,,Neither agree nor disagree,50.0,Disagree,100.0,Agree,,Disagree,99.0,Oppose,,,,,,51,1.0,4. Middle of the road; see the pros and cons of both sides,,,,,,1951,Female,White,No,I can not speak Spanish,High school graduate,Widowed,Retired,"$60,000 - $69,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Kentucky,Small town,Yes,Conservative,Some of the time,Protestant,Never,Yes,Very important,Once a day,2022-12-30 17:00:02,2022-12-30 17:19:10,1,2023,1,16,620888952
1.2590482093,,82.0,64.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Moderately proud,Agree,,Disagree,13.0,Disagree,0.0,Strongly disagree,,Agree,75.0,Disagree,,Neither support nor oppose,,,,,,11,14.0,,3.,,,,,1966,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$80,000 - $99,999",Yes,Democrat,Not very strong Democrat,Hillary Clinton,Donald Trump,Florida,Suburban area,Yes,Liberal,Some of the time,Protestant,Once a week,Yes,Somewhat important,A few times a week,2022-12-30 17:02:11,2022-12-30 17:19:51,1,2023,1,16,368997906
1.1622459277,,1.0,70.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,Neither,Disagree,81.0,Neither agree nor disagree,,Disagree,91.0,Strongly disagree,,Neither agree nor disagree,95.0,Oppose,,,,,,78,50.0,,,,,6.,,1953,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$120,000 - $149,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Pennsylvania,Suburban area,Yes,Very conservative,Most of the time,Protestant,A few times a year,Yes,Very important,A few times a week,2022-12-30 17:02:18,2022-12-30 17:19:56,1,2023,1,16,401834316
1.3959849703,,7.0,90.0,No,Likely to accept,Unlikely,Very important,Very proud,Disagree,MAGA Republican,Strongly disagree,94.0,Strongly disagree,97.0,Disagree,,Strongly disagree,,Strongly agree,100.0,Strongly support,Oppose,,,,,70,32.0,,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1953,Male,White,No,I can not speak Spanish,Some college,Married,Retired,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Florida,Suburban area,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2022-12-30 17:01:15,2022-12-30 17:21:01,1,2023,1,16,1225598718
0.9486322500,,4.0,80.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,Neither,Strongly disagree,,Strongly disagree,50.0,Disagree,50.0,Neither agree nor disagree,,Neither agree nor disagree,50.0,Neither support nor oppose,,,,,,78,76.0,,,4. Middle of the road; see the pros and cons of both sides,5.,4. Middle of the road; see the pros and cons of both sides,,1955,Female,White,No,I can not speak Spanish,High school graduate,Divorced,Retired,"$20,000 - $29,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,California,Suburban area,Yes,Very conservative,Some of the time,Nothing in particular,Never,No,Not too important,Once a day,2022-12-30 17:00:09,2022-12-30 17:21:04,1,2023,1,16,19773633
0.6038925575,,90.0,30.0,Yes,Likely to accept,Unlikely,Very important,Only a little proud,Neither agree nor disagree,,Neither agree nor disagree,,Disagree,70.0,Neither agree nor disagree,72.0,Agree,70.0,Disagree,,Support,Oppose,,,,,66,40.0,,2.,1. Implement government health insurance for everyone,6.,,,1951,Male,White,No,I can not speak Spanish,Some college,Domestic / civil partnership,Other,"$100,000 - $119,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,California,Small town,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2022-12-30 17:00:54,2022-12-30 17:21:52,1,2023,1,16,1210471950
1.2150100406,Independent assigned Democrat,20.0,20.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Disagree,,Disagree,50.0,Disagree,50.0,Neither agree nor disagree,54.0,Strongly disagree,,Strongly oppose,,,,,,30,10.0,,7. Increase U.S. production of natural gas and coal,,,3.,,1949,Female,White,No,I can not speak Spanish,4-year,Married,Retired,"$50,000 - $59,999",No,Independent,Independent,Donald Trump,Donald Trump,Florida,Suburban area,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2022-12-30 16:58:45,2022-12-30 17:21:57,1,2023,1,16,176446416
0.9235186141,,30.0,80.0,No,Likely to refuse,Unlikely,Very important,Moderately proud,Agree,Neither,Disagree,70.0,Disagree,,Agree,,Disagree,30.0,Neither agree nor disagree,60.0,Oppose,,,,,,70,20.0,,,6.,,4. Middle of the road; see the pros and cons of both sides,,1946,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$150,000 - $199,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Pennsylvania,Small town,Yes,Conservative,Most of the time,Protestant,Never,No,Not at all important,Never,2022-12-30 16:54:58,2022-12-30 17:23:28,0,2023,1,16,532395372
1.3380875463,Independent assigned Republican,0.0,0.0,No,Extremely likely to accept,Extremely unlikely,Neither important nor unimportant,Not at all proud,Strongly disagree,,Neither agree nor disagree,90.0,Disagree,100.0,Neither agree nor disagree,,Neither agree nor disagree,100.0,Neither agree nor disagree,,Strongly support,Support,Oppose,,,,70,60.0,,4. Middle of the road; see the pros and cons of both sides,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1991,Male,White,No,I can not speak Spanish,2-year,Never married,Full-time,"$30,000 - $39,999",No,Independent,Independent,Donald Trump,Did not vote for President,Pennsylvania,Small town,Yes,Moderate,Some of the time,Protestant,Seldom,No,Somewhat important,Once a day,2022-12-30 16:56:56,2022-12-30 17:23:36,0,2023,1,16,1299722106
0.7132781979,,50.0,0.0,No,Likely to accept,Unlikely,Very important,Not at all proud,Disagree,,Neither agree nor disagree,82.0,Strongly disagree,75.0,Agree,,Disagree,,Neither agree nor disagree,0.0,Strongly oppose,,,,,,75,75.0,7. Tax everyone at the same rate,,,4. Middle of the road; see the pros and cons of both sides,2.,,1963,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$150,000 - $199,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,New Jersey,Suburban area,Yes,Moderate,Most of the time,Jewish,Once or twice a month,No,Somewhat important,Seldom,2022-12-30 16:58:58,2022-12-30 17:24:01,1,2023,1,16,472943748
0.5245741360,,90.0,0.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,28.0,Strongly disagree,0.0,Neither agree nor disagree,,Neither agree nor disagree,,Disagree,74.0,Neither support nor oppose,,,,,,29,22.0,,,3.,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1971,Female,White,No,I can not speak Spanish,4-year,Married,Permanently disabled,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Arizona,Big city,Yes,Very liberal,Only now and then,Protestant,A few times a year,No,Somewhat important,A few times a week,2022-12-30 17:00:28,2022-12-30 17:24:01,1,2023,1,16,362248635
0.8407142157,,100.0,10.0,No,Extremely likely to accept,Unlikely,Very important,Extremely proud,Strongly agree,,Strongly disagree,29.0,Strongly disagree,,Neither agree nor disagree,73.0,Strongly disagree,24.0,Strongly disagree,,Oppose,,,,,,51,19.0,,,1. Implement government health insurance for everyone,,2.,,1966,Male,White,No,I can not speak Spanish,4-year,Never married,Full-time,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Texas,Big city,Yes,Very liberal,Most of the time,Roman Catholic,Seldom,No,Not too important,Seldom,2022-12-30 17:01:09,2022-12-30 17:25:15,1,2023,1,16,1593047208
